date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose,source
01.23.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,250,https://vaksin.kemkes.go.id/#/detail_data
01.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
01.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,141,https://vaksin.kemkes.go.id/#/detail_data
01.26.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
01.26.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,48,https://vaksin.kemkes.go.id/#/detail_data
01.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
01.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,38,https://vaksin.kemkes.go.id/#/detail_data
01.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
01.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
01.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
01.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,260,https://vaksin.kemkes.go.id/#/detail_data
01.29.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
01.29.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
01.29.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
01.29.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,108,https://vaksin.kemkes.go.id/#/detail_data
01.30.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
01.30.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
01.30.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,36,https://vaksin.kemkes.go.id/#/detail_data
02.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
02.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,76,https://vaksin.kemkes.go.id/#/detail_data
02.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,70,https://vaksin.kemkes.go.id/#/detail_data
02.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,62,https://vaksin.kemkes.go.id/#/detail_data
02.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
02.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,74,https://vaksin.kemkes.go.id/#/detail_data
02.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,66,https://vaksin.kemkes.go.id/#/detail_data
02.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,28,https://vaksin.kemkes.go.id/#/detail_data
02.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,66,https://vaksin.kemkes.go.id/#/detail_data
02.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,27,https://vaksin.kemkes.go.id/#/detail_data
02.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,33,https://vaksin.kemkes.go.id/#/detail_data
02.11.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,62,https://vaksin.kemkes.go.id/#/detail_data
02.12.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,24,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,37,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,28,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,37,https://vaksin.kemkes.go.id/#/detail_data
02.18.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.18.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.18.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,39,https://vaksin.kemkes.go.id/#/detail_data
02.19.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.19.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,36,https://vaksin.kemkes.go.id/#/detail_data
02.20.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
02.22.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.22.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
02.23.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.24.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,61,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,20,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,33,https://vaksin.kemkes.go.id/#/detail_data
02.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.28.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,101,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,45,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,106,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,51,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,175,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,35,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,41,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,138,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,12,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,18,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,12,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,8,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,67,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,16,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,11,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,11,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.07.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,23,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,75,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,60,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,16,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,123,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,126,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,11,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,48,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,25,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,26,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,5,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,51,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,32,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,42,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,21,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,21,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,10,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,19,1901,KEP. BANGKA BELITUNG,KAB. BANGKA,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
