date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose,source
02.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,179,https://vaksin.kemkes.go.id/#/detail_data
02.07.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.07.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,51,https://vaksin.kemkes.go.id/#/detail_data
02.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.11.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,55,https://vaksin.kemkes.go.id/#/detail_data
02.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
02.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.14.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,5,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,25,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,60,https://vaksin.kemkes.go.id/#/detail_data
02.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,5,https://vaksin.kemkes.go.id/#/detail_data
02.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
02.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,16,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,32,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,17,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,118,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,33,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,162,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,23,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,37,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,68,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,10,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
03.07.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,146,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,37,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,184,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,12,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,11,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,19,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,87,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,29,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,34,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,24,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,10,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,60,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,42,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,8,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,12,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,98,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,32,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,15,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,148,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,34,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,27,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,22,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,24,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,96,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,36,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,23,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,8,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,11,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,33,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,16,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,95,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,21,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,8,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,23,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,26,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,27,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,15,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,11,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,16,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,13,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,19,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
