date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose,source
03.16.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,29,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,40,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,12,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,30,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,8,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,55,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,5,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,25,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,9,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,45,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,52,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,23,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,78,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,59,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,93,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,67,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,4,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,84,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,94,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,36,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,11,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,67,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,62,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,51,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,42,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,16,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,5,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,15,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,12,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,general and vulnerable,12,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.10.2021,65,6501,KALIMANTAN UTARA,KAB. MALINAU,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
