date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose
03.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
03.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
03.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,13
03.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,2
03.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.11.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,3
03.13.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.15.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
03.15.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
03.15.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.16.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,8
03.16.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,122
03.16.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.16.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,24
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,30
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,40
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,3
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
03.17.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,18
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,104
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
03.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
03.19.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
03.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
03.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
03.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
03.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
03.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,6
03.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,57
03.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
03.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
03.23.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
03.23.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
03.23.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.23.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
03.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
03.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.25.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
03.25.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
03.25.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,5
03.25.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
03.25.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
03.26.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
03.26.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
03.26.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
03.26.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
03.26.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,11
03.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,28
03.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,5
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,9
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,11
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,21
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,27
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
03.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,14
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,42
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,17
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,8
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,4
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,35
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,130
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,28
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,1
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,8
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,14
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,43
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,20
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,21
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,2
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,19
04.14.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.19.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.19.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,5
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,5
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,12
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,3
05.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,15
05.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,16
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,3
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,19
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,1
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,3
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,32
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,2
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,17
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,13
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,44
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,9
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,6
05.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,17
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,9
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,31
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,21
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,2
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,35
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
05.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,9
05.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,40
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,40
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,5
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,27
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,85
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,3
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,12
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,12
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,37
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,20
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,48
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,7
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
06.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,9
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,11
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,11
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,51
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,3
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,24
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,1
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,54
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,17
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,9
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,17
