date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose
08.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
08.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,12
08.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,150
08.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,550
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,4
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,56
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,17
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,154
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,11
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,34
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,7
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,1
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,21
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,5
09.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,670
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,185
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,40
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,9
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,497
10.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,17
11.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
11.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,8
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,15
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,91
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,35
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,98
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,81
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,906
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
12.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,25
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,2
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,791
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,155
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,47
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,28
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,9
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,2
13.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,40
14.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,10
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,11
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,183
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,12
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,8
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,188
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,10
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,age 12-17 yo,1
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,148
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,15
15.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,66
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,2
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,110
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,6
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,5
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
16.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,21
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,32
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,603
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,39
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,21
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,179
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,24
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,11
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,age 12-17 yo,2
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,11
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,9
17.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,42
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,5
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,708
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,41
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,62
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,294
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,43
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,219
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,22
18.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,6
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,336
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,301
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,48
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,23
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,10
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,38
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,3
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,307
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
19.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,108
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,11
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,519
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,11
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,96
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,1
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,38
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,108
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,25
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,109
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,age 12-17 yo,1
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,12
20.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,77
21.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,2
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,7
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,142
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,10
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,19
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,89
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,19
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,31
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,139
22.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,8
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,13
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,88
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,35
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,16
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,197
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,81
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,18
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,22
23.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,7
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,45
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,12
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,49
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,70
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,7
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,55
24.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,5
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,78
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,7
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,65
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,22
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,27
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,56
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,93
25.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,108
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,2
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,26
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,30
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,37
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,20
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,23
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,8
26.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,49
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,10
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,4
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,62
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,43
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,29
27.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,28
28.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
28.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,9
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,3
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,7
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,7
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
29.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
30.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,1
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,1
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,26
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,3
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,1
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
31.03.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
01.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
01.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
01.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
03.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
03.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
03.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
04.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
05.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
05.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
05.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
06.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,4
06.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
06.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
06.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,0
06.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,46
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,5
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,29
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,36
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,9
07.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,26
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,1
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,2
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,2
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,53
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,1
08.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,14
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,12
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,29
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,4
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,14
09.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,23
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,16
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,54
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,6
10.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,26
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,4
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,1
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,6
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,6
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,general and vulnerable,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,5
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,20
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,age 12-17 yo,0
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,elderly,48
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,1
12.04.2021,94,9401,PAPUA,KAB. MERAUKE,public servant,0
13.04.2021,94,9401,PAPUA,KAB. MERAUKE,healthcare worker,0
