date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose,source
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,78,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,32,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,5,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,111,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,73,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,86,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,154,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,118,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,19,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,10,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,5,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,9,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,27,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,31,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,15,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,23,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,8,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,14,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,95,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,202,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,14,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,241,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,11,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,315,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,38,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,19,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
04.14.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
