date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,3
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,17
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,7
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,8
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,2
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,1
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,1
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,1
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,16
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,1
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,17
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,17
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,1
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,3
03.12.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.12.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,2
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,1
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,6
03.14.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,1
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,4
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,2
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,10
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,30
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,1
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,90
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,272
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,5
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,2
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,79
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,16
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,182
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,54
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,2
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,135
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,5
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,6
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,487
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,14
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,3
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,41
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,5
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,5
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,8
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,260
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,9
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,27
03.20.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,5
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,2
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,175
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,4
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,10
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,49
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,538
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,9
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,5
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,132
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,51
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,524
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,10
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,11
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,21
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,1
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,1
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,71
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,360
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,6
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,114
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,94
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,57
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,567
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,6
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,2
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,82
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,12
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,23
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,3
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,6
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,1
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,3
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,1
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
