date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose,source
02.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,39,https://vaksin.kemkes.go.id/#/detail_data
02.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
02.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,47,https://vaksin.kemkes.go.id/#/detail_data
02.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
02.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,20,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,23,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.02.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,9,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.03.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,53,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.04.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,24,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,10,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,13,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,17,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,14,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,17,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,27,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,18,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,16,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,25,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,77,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,30,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,74,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,10,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,55,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,66,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,146,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,126,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,21,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,21,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,6,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,42,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,30,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.10.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.13.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.14.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
04.16.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
04.25.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,elderly,14,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,17,1701,BENGKULU,KAB. BENGKULU SELATAN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
