date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
06.10.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,3
06.10.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,1
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,healthcare worker,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.11.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,1
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,healthcare worker,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,1
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,1
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.12.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,0
06.13.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.13.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,2
06.13.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.13.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,2
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,healthcare worker,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.14.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,1
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.15.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,elderly,1
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,2
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,healthcare worker,0
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,2
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,public servant,0
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,0
06.16.2021,72,7201,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,general and vulnerable,1
