date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
02.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
02.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
02.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,4
02.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
02.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
02.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
02.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,40
02.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
02.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,5
02.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
02.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
02.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,10
02.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
03.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,7
03.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,8
03.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
03.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,29
03.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
03.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,9
03.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
03.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,7
03.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
03.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,45
03.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
03.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,16
03.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
03.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,17
03.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,8
03.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,15
03.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
03.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,10
03.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,6
03.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
03.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
03.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,15
03.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
03.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,23
03.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,8
03.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
03.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
03.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
03.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
03.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
03.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,5
03.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,19
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,41
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,10
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,4
03.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,4
03.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
03.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,10
03.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,13
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,8
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,10
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
03.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,5
03.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
03.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,5
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,13
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
03.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,4
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
03.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,2
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,26
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,3
04.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,18
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,18
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,21
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
04.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
04.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,2
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,17
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,6
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,29
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,35
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,29
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,15
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,6
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,5
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,7
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,7
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,6
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,10
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
04.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
04.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
04.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,4
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,7
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,17
04.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,6
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,5
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
04.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,14
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,3
04.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,12
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,10
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
04.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,13
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
04.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
04.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,2
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,5
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
04.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
