date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,5
03.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,3
03.05.2021,51,5101,BALI,KAB. JEMBRANA,elderly,2
03.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.05.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,55
03.05.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,1
03.05.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,4
03.06.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.06.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,49
03.06.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,2
03.08.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.08.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.08.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.09.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.09.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,2
03.10.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.10.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,17
03.10.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,2
03.10.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.11.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,3
03.11.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,1
03.12.2021,51,5101,BALI,KAB. JEMBRANA,elderly,22
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,34
03.12.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.12.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,15
03.12.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.13.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,2
03.13.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.15.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,429
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,17
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.16.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
03.16.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,35
03.16.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,18
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.17.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,482
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,5
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.17.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,9
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,7
03.18.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,487
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.18.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,4
03.18.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,1
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.18.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,14
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.19.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,527
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
03.19.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,7
03.19.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,20
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,13
03.20.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,419
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.20.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,5
03.20.2021,51,5101,BALI,KAB. JEMBRANA,public servant,7
03.21.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,20
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,7
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,38
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.22.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,476
03.22.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.22.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.22.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,6
03.22.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,34
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,60
03.23.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,497
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.23.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.23.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
03.23.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,4
03.23.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,65
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,50
03.24.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,395
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.24.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,6
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.24.2021,51,5101,BALI,KAB. JEMBRANA,elderly,2
03.24.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,2
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.24.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,8
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,21
03.25.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,133
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.25.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.25.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.25.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,35
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,58
03.26.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,628
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.26.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,14
03.26.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.26.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,2
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.26.2021,51,5101,BALI,KAB. JEMBRANA,public servant,8
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,8
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,30
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.27.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.27.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.27.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,11
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,4
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,elderly,0
03.29.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,14
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,8
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,28
03.30.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,338
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,14
03.30.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,6
03.30.2021,51,5101,BALI,KAB. JEMBRANA,elderly,1
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.30.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,4
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.30.2021,51,5101,BALI,KAB. JEMBRANA,public servant,13
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,27
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,28
03.31.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,266
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,5
03.31.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,5
03.31.2021,51,5101,BALI,KAB. JEMBRANA,elderly,6
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.31.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,1
03.31.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,4
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,10
03.31.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,2
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,10
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,17
04.01.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,177
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.01.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,16
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.01.2021,51,5101,BALI,KAB. JEMBRANA,elderly,12
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.01.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
04.01.2021,51,5101,BALI,KAB. JEMBRANA,public servant,8
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,36
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,70
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,42
04.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,102
04.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,377
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
04.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,8
04.03.2021,51,5101,BALI,KAB. JEMBRANA,elderly,6
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,1
04.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,4
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,7
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,13
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,90
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,77
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,35
04.05.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,337
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,3
04.05.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,14
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.05.2021,51,5101,BALI,KAB. JEMBRANA,elderly,10
04.05.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,1
04.05.2021,51,5101,BALI,KAB. JEMBRANA,public servant,4
04.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,27
04.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,27
04.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,40
04.06.2021,51,5101,BALI,KAB. JEMBRANA,public servant,6
