date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
04.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
04.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
04.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,5
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,13
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,2
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
04.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,7
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,44
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,43
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
04.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
04.12.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
04.14.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
04.19.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,4
04.19.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,2
04.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,9
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,4
04.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,8
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,15
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,22
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
04.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,9
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,12
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,13
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,15
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,18
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,40
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
04.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,6
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,2
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,20
05.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,74
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,4
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,15
05.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,2
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,12
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,6
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,10
05.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,11
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,26
05.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,17
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
05.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,3
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,9
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
05.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,5
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,2
05.10.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,1
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,8
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,10
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.18.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,1
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.20.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.21.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.22.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,3
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.24.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,30
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,7
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
05.27.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,8
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
05.28.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,5
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.29.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,14
05.30.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,11
05.31.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.01.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,15
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,25
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,6
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.02.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,3
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,3
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.03.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,4
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,27
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.04.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,9
06.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.05.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.06.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,1
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.07.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,4
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,1
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,1
06.08.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,elderly,0
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,0
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,healthcare worker,0
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,9
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,general and vulnerable,0
06.09.2021,74,7401,SULAWESI TENGGARA,KAB. BUTON,public servant,2
