date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose,source
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.05.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,18,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
03.07.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,12,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,13,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,27,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,80,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,25,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,75,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,16,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,13,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,71,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,216,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,34,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,30,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,189,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,19,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,13,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,22,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,21,2101,KEP. RIAU,KAB. KARIMUN,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,91,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,24,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,36,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,6,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.27.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,25,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,15,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,53,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,40,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,general and vulnerable,14,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,21,2101,KEP. RIAU,KAB. KARIMUN,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,21,2101,KEP. RIAU,KAB. KARIMUN,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
