date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.03.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.04.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.05.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.06.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.08.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.09.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.10.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.11.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.12.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.12.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.13.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.14.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.15.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.16.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.17.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.18.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.19.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.20.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.22.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.23.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,1
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.24.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,general and vulnerable,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,elderly,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.25.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,healthcare worker,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
03.26.2021,36,3601,BANTEN,KAB. PANDEGLANG,public servant,0
