date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose,source
03.05.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.06.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.07.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.08.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.09.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.10.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.11.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.12.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.13.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.15.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.16.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.17.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.18.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.19.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.20.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.21.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.22.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.23.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.24.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.25.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.26.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.12.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.13.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.19.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.19.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.19.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,75,7501,GORONTALO,KAB. BOALEMO,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,75,7501,GORONTALO,KAB. BOALEMO,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,75,7501,GORONTALO,KAB. BOALEMO,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,75,7501,GORONTALO,KAB. BOALEMO,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
