date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose
02.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
04.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
05.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,1
08.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
08.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
09.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
10.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
11.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
11.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
12.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
13.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
13.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
15.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
16.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
17.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
18.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
19.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
20.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
21.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
22.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
23.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
24.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
25.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
26.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
27.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
29.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
30.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
31.03.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
01.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,age 12-17 yo,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
03.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,healthcare worker,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,general and vulnerable,0
05.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.04.2021,51,5101,BALI,KAB. JEMBRANA,public servant,0
06.04.2021,51,5101,BALI,KAB. JEMBRANA,LANSIA,0
